id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
608140,780126,1500.0,1500.0,1500.0, 36 months,13.35,50.8,C,C4,acorn engineering,3 years,RENT,20160.0,Not Verified,Nov-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=608140,"  Borrower added on 11/02/10 > my car is in the shop for a blown head gasket and they have already started the job, and i didnt know they dont take credit card! this is my only car and i need my repairs done ASAP so i can go to work. they will not continue the repairs untill i provide at least half of the money to repair my car, so i am trying to pay for my repairs ASAP! i am very dependable and i pay all my bills on time. i have been workin at my job for a little more than 3yrs and i love the company i work for and i love what i do. they have made it more than clear they want me to stick around for my possition for many more years to come! I just need my car repaired so that i can continue going to work because i am a single mother and i need to continue working! thank you for your time!<br/>",major_purchase,Car Repair Loan,917xx,CA,24.88,0.0,Jan-2006,1.0,,,8.0,0.0,4598.0,57.5,10.0,f,0.0,0.0,1803.12,1803.12,1500.0,303.12,0.0,0.0,0.0,Feb-2013,487.17,,Feb-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
65885643,70580383,25000.0,25000.0,25000.0, 60 months,14.48,587.95,C,C5,Director of Technology ,10+ years,MORTGAGE,90500.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65885643,,credit_card,Credit card refinancing,460xx,IN,32.23,0.0,Sep-2000,0.0,63.0,,21.0,0.0,43165.0,61.2,43.0,w,24713.72,24713.72,567.84,567.84,286.28,281.56,0.0,0.0,0.0,Jan-2016,587.95,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,224641.0,,,,,,,,,,,,70500.0,,,
48717039,51965870,1100.0,1100.0,1100.0, 36 months,12.29,36.69,C,C1,,,RENT,12480.0,Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48717039,,moving,Moving and relocation,972xx,OR,20.48,0.0,Mar-1989,0.0,,,2.0,0.0,3069.0,22.4,5.0,f,889.16,889.16,292.77,292.77,210.84,81.93,0.0,0.0,0.0,Jan-2016,36.69,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,6767.0,,,,,,,,,,,,13700.0,,,
10169225,12020814,10000.0,10000.0,10000.0, 36 months,9.67,321.13,B,B1,driver,10+ years,MORTGAGE,75000.0,Not Verified,Dec-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10169225,,credit_card,bill pay off,875xx,NM,25.87,0.0,Nov-1997,2.0,52.0,103.0,10.0,1.0,5896.0,38.0,22.0,f,1253.6,1253.6,9706.87,9706.87,8746.4,960.47,0.0,0.0,0.0,Jan-2016,321.13,Feb-2016,Jan-2016,0.0,52.0,1.0,INDIVIDUAL,,,,0.0,166.0,33685.0,,,,,,,,,,,,15500.0,,,
33431318,36074625,15000.0,15000.0,15000.0, 60 months,11.44,329.44,B,B4,Respiratory Therapist,10+ years,MORTGAGE,70000.0,Source Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=33431318,,debt_consolidation,Debt consolidation,923xx,CA,9.36,1.0,Jun-2001,0.0,7.0,,6.0,0.0,9270.0,83.5,25.0,f,12221.76,12221.76,4602.63,4602.63,2778.24,1824.39,0.0,0.0,0.0,Jan-2016,329.44,Feb-2016,Jan-2016,0.0,32.0,1.0,INDIVIDUAL,,,,0.0,0.0,257326.0,,,,,,,,,,,,11100.0,,,
60567011,64587790,2000.0,2000.0,2000.0, 36 months,12.29,66.71,C,C1,teacher,10+ years,RENT,75000.0,Source Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60567011,,credit_card,Credit card refinancing,070xx,NJ,6.85,0.0,May-1990,2.0,,,5.0,0.0,20453.0,92.5,11.0,f,1859.89,1859.89,198.76,198.76,140.11,58.65,0.0,0.0,0.0,Dec-2015,66.71,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,20453.0,,,,,,,,,,,,22100.0,,,
16251356,18353892,13200.0,13200.0,13200.0, 60 months,13.98,307.01,C,C3,lab manager,5 years,MORTGAGE,70000.0,Not Verified,May-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16251356,,credit_card,Credit card refinancing,392xx,MS,16.12,1.0,Jul-1992,1.0,9.0,53.0,11.0,1.0,6939.0,56.9,35.0,w,9771.3,9771.3,6155.55,6155.55,3428.7,2711.5,15.35,0.0,0.0,Jan-2016,307.01,Feb-2016,Jan-2016,0.0,61.0,1.0,INDIVIDUAL,,,,0.0,79.0,128359.0,,,,,,,,,,,,12200.0,,,
61432149,65550948,10000.0,10000.0,10000.0, 36 months,13.99,341.73,C,C4,Group Leader ,10+ years,OWN,60000.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61432149,,debt_consolidation,Debt consolidation,242xx,VA,13.46,0.0,Sep-2000,0.0,57.0,,6.0,0.0,3217.0,68.4,12.0,w,9316.65,9316.65,1005.76,1005.76,683.35,322.41,0.0,0.0,0.0,Jan-2016,341.73,Feb-2016,Jan-2016,0.0,57.0,1.0,INDIVIDUAL,,,,0.0,187.0,34538.0,,,,,,,,,,,,4700.0,,,
24805938,27238804,8950.0,8950.0,8950.0, 36 months,24.99,355.81,F,F4,Accounting clerk,8 years,RENT,30000.0,Verified,Aug-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24805938,,debt_consolidation,Debt consolidation,852xx,AZ,19.24,0.0,Sep-1997,3.0,68.0,,23.0,0.0,15838.0,48.3,57.0,f,5771.71,5771.71,5692.96,5692.96,3178.29,2514.67,0.0,0.0,0.0,Jan-2016,355.81,Jan-2016,Jan-2016,0.0,69.0,1.0,INDIVIDUAL,,,,0.0,0.0,218655.0,,,,,,,,,,,,32800.0,,,
47787334,51026052,8000.0,8000.0,8000.0, 36 months,12.29,266.83,C,C1,Assembly Supervisor ,10+ years,MORTGAGE,52529.0,Not Verified,May-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=47787334,,debt_consolidation,Debt consolidation,244xx,VA,30.61,0.0,Nov-2001,0.0,58.0,,7.0,0.0,2438.0,76.2,33.0,f,0.0,0.0,8016.39,8016.39,8000.0,16.39,0.0,0.0,0.0,Jun-2015,8021.85,,Jan-2016,0.0,58.0,1.0,INDIVIDUAL,,,,0.0,0.0,213121.0,,,,,,,,,,,,3200.0,,,
41991132,44947846,10000.0,10000.0,10000.0, 36 months,12.69,335.45,C,C2,Sales,3 years,OWN,45000.0,Source Verified,Mar-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41991132,,credit_card,Credit card refinancing,117xx,NY,25.07,0.0,Sep-2008,0.0,,,11.0,0.0,10300.0,73.0,22.0,f,6782.71,6782.71,4082.9,4082.9,3217.29,865.61,0.0,0.0,0.0,Jan-2016,335.45,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,51306.0,,,,,,,,,,,,14100.0,,,
26369466,28842298,4000.0,4000.0,4000.0, 36 months,10.99,130.94,B,B3,operator,< 1 year,RENT,50000.0,Not Verified,Sep-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=26369466,,credit_card,Credit card refinancing,083xx,NJ,16.85,0.0,Nov-2004,1.0,,,9.0,0.0,5426.0,38.5,17.0,f,2382.89,2382.89,2095.04,2095.04,1617.11,477.93,0.0,0.0,0.0,Jan-2016,130.94,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,32150.0,,,,,,,,,,,,14100.0,,,
44279261,47326981,15000.0,15000.0,15000.0, 36 months,12.29,500.3,C,C1,consultant,10+ years,MORTGAGE,60000.0,Not Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44279261,,debt_consolidation,Debt consolidation,482xx,MI,18.01,0.0,Aug-2002,1.0,,118.0,23.0,1.0,9296.0,37.5,33.0,f,11749.01,11749.01,4543.66,4543.66,3250.99,1292.67,0.0,0.0,0.0,Jan-2016,500.3,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,80.0,132131.0,,,,,,,,,,,,25600.0,,,
34602906,37286182,20000.0,20000.0,20000.0, 36 months,8.67,632.93,B,B1,Project Manager,1 year,RENT,92000.0,Source Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34602906,,debt_consolidation,Debt consolidation,928xx,CA,16.76,0.0,Feb-2007,1.0,,,13.0,0.0,30543.0,50.2,19.0,w,12831.38,12831.38,8846.57,8846.57,7168.62,1677.95,0.0,0.0,0.0,Jan-2016,632.93,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,41974.0,,,,,,,,,,,,60800.0,,,
41074101,43950061,20000.0,20000.0,20000.0, 60 months,17.57,503.21,D,D4,Claim Specialist Lead,8 years,OWN,90500.0,Source Verified,Feb-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41074101,,debt_consolidation,Debt consolidation,078xx,NJ,14.65,2.0,Sep-2000,0.0,5.0,,19.0,0.0,29144.0,37.5,39.0,w,0.0,0.0,20772.85,20772.85,20000.0,772.85,0.0,0.0,0.0,Apr-2015,20308.68,,May-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,252125.0,,,,,,,,,,,,77700.0,,,
57225874,60928631,12000.0,12000.0,12000.0, 36 months,5.32,361.38,A,A1,Floral Specialist,9 years,RENT,32000.0,Not Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57225874,,credit_card,Credit card refinancing,981xx,WA,17.7,0.0,Apr-1990,0.0,,,16.0,0.0,11344.0,41.1,30.0,f,10445.38,10445.38,1803.35,1803.35,1554.62,248.73,0.0,0.0,0.0,Jan-2016,361.38,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,29593.0,,,,,,,,,,,,27600.0,,,
5769907,7202023,24000.0,24000.0,23975.0, 36 months,7.62,747.88,A,A3,Holley Performance,7 years,MORTGAGE,65000.0,Verified,Jun-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5769907,  Borrower added on 06/13/13 > Consolidating high interest credit cards to be debt free minus mortgage in 3 years.<br>,debt_consolidation,Condolidation,421xx,KY,16.43,0.0,Nov-1998,0.0,,98.0,13.0,1.0,15077.0,53.5,23.0,f,0.0,0.0,26568.5962083,26540.93,24000.0,2568.6,0.0,0.0,0.0,Jun-2015,9380.24,,Jun-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,154570.0,,,,,,,,,,,,28200.0,,,
54393134,57973846,31500.0,31500.0,31500.0, 60 months,12.69,711.74,C,C2,Security Chief,8 years,MORTGAGE,121635.0,Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54393134,,credit_card,Credit card refinancing,210xx,MD,24.72,0.0,Dec-1984,0.0,81.0,,13.0,0.0,70173.0,79.3,32.0,w,8197.51,8197.51,24226.02,24226.02,23302.49,923.53,0.0,0.0,0.0,Jan-2016,711.74,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,305100.0,,,,,,,,,,,,80000.0,,,
25277865,27730525,17100.0,17100.0,17100.0, 36 months,18.99,626.74,E,E1,coordinator,5 years,MORTGAGE,41000.0,Verified,Aug-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=25277865,,home_improvement,Home improvement,331xx,FL,6.44,0.0,May-1998,1.0,,,9.0,0.0,6904.0,62.2,14.0,f,10672.97,10672.97,10027.84,10027.84,6427.03,3600.81,0.0,0.0,0.0,Dec-2015,626.74,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,90135.0,,,,,,,,,,,,13200.0,,,
625234,801280,25000.0,15425.0,15237.4251952, 60 months,13.35,353.74,C,C4,Wells Fargo Bank,< 1 year,MORTGAGE,65000.0,Source Verified,Dec-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=625234,  Borrower added on 12/02/10 > Thank you to those who choose to fund this loan. I have used Lending Club before and have never missed a payment and fulfilled my loan obligation.<br/>,debt_consolidation,Excellent Borrower,945xx,CA,4.62,0.0,Oct-2003,0.0,,,13.0,0.0,11594.0,38.2,17.0,f,0.0,0.0,21104.4813259,20750.18,15425.0,5679.48,0.0,0.0,0.0,Apr-2015,3095.3,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
47644161,50862877,15000.0,15000.0,15000.0, 60 months,16.55,369.17,D,D2,Cert. medical assistant,9 years,OWN,39900.0,Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=47644161,,credit_card,Credit card refinancing,600xx,IL,36.48,0.0,Nov-1986,3.0,27.0,,16.0,0.0,3763.0,28.5,43.0,f,13637.21,13637.21,2939.57,2939.57,1362.79,1576.78,0.0,0.0,0.0,Jan-2016,369.17,Feb-2016,Jan-2016,0.0,27.0,1.0,INDIVIDUAL,,,,0.0,0.0,36644.0,,,,,,,,,,,,13200.0,,,
6255435,7767548,16500.0,16500.0,16500.0, 36 months,20.8,619.95,E,E1,WARNER BROS,10+ years,RENT,70000.0,Not Verified,Jul-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6255435,  Borrower added on 07/09/13 > I just need to pay off my credit cards and have a clean slate.  I'm able to pay the monthly but the balances are not moving down quickly enough.<br>,debt_consolidation,CREDIT CARD CONSOLIDATION,900xx,CA,8.14,0.0,Dec-1991,1.0,,,10.0,0.0,10252.0,77.1,24.0,f,0.0,0.0,20745.7645465,20745.76,16500.0,4245.76,0.0,0.0,0.0,Jan-2015,10220.75,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,10252.0,,,,,,,,,,,,13300.0,,,
10180046,12031573,8000.0,8000.0,8000.0, 36 months,14.98,277.25,C,C3,Creative Director,1 year,RENT,120000.0,Source Verified,Jan-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10180046,  Borrower added on 01/01/14 > Loan is to purchase furniture as well as a TV and stereo system.<br>,major_purchase,Home Furnishings,941xx,CA,0.0,0.0,Jul-2008,0.0,,,0.0,0.0,0.0,,6.0,f,0.0,0.0,8972.02480387,8972.02,8000.0,972.02,0.0,0.0,0.0,Dec-2014,6199.65,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,
1262647,1505892,10200.0,10200.0,10200.0, 36 months,15.31,355.14,C,C3,"ludek's european auto service,inc",8 years,RENT,37500.0,Verified,May-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1262647,,credit_card,freedom,346xx,FL,23.84,0.0,Feb-1997,1.0,40.0,,13.0,0.0,15257.0,55.9,29.0,f,0.0,0.0,12785.1056424,12785.11,10200.0,2585.11,0.0,0.0,0.0,May-2015,357.09,,May-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
13488804,15541085,5300.0,5300.0,5300.0, 36 months,10.99,173.5,B,B2,,,RENT,48000.0,Verified,Apr-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13488804,,debt_consolidation,Debt consolidation,972xx,OR,26.88,0.0,Jun-2001,1.0,,,8.0,0.0,4644.0,23.6,31.0,f,0.0,0.0,5442.17372001,5442.17,5300.0,142.17,0.0,0.0,0.0,Jul-2014,5095.17,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,40083.0,,,,,,,,,,,,19700.0,,,
50445952,53825706,21000.0,21000.0,20900.0, 36 months,7.26,650.92,A,A4,Nursing Administrator,< 1 year,MORTGAGE,170000.0,Source Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50445952,,debt_consolidation,Debt consolidation,074xx,NJ,13.43,0.0,Dec-1989,0.0,,58.0,18.0,1.0,1429.0,6.0,57.0,w,17265.68,17183.46,4547.97,4526.31,3734.32,813.65,0.0,0.0,0.0,Jan-2016,650.92,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,72885.0,,,,,,,,,,,,23900.0,,,
61504410,65623294,10000.0,10000.0,10000.0, 36 months,7.26,309.97,A,A4,manager,10+ years,MORTGAGE,80000.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61504410,,home_improvement,Home improvement,212xx,MD,6.84,0.0,Aug-1991,0.0,,64.0,9.0,2.0,664.0,5.0,32.0,w,9247.05,9247.05,921.84,921.84,752.95,168.89,0.0,0.0,0.0,Jan-2016,309.97,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,188651.0,,,,,,,,,,,,13300.0,,,
5608215,6990556,6000.0,6000.0,6000.0, 36 months,19.72,222.13,D,D5,Olympia Rehab,6 years,MORTGAGE,85000.0,Verified,Jun-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5608215,,debt_consolidation,debt consolidation,442xx,OH,12.82,6.0,Dec-1996,2.0,14.0,92.0,8.0,1.0,3369.0,52.6,16.0,w,1057.88,1057.88,6886.03,6886.03,4942.12,1943.91,0.0,0.0,0.0,Jan-2016,222.13,Feb-2016,Jan-2016,0.0,15.0,1.0,INDIVIDUAL,,,,0.0,0.0,203600.0,,,,,,,,,,,,6400.0,,,
39609408,42433131,3000.0,3000.0,3000.0, 36 months,8.67,94.94,B,B1,Medical Assistant,6 years,RENT,38000.0,Not Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39609408,,debt_consolidation,Debt consolidation,020xx,MA,26.78,1.0,May-2006,0.0,4.0,,7.0,0.0,3381.0,41.7,12.0,f,2085.03,2085.03,1137.84,1137.84,914.97,222.87,0.0,0.0,0.0,Jan-2016,94.94,Feb-2016,Jan-2016,0.0,4.0,1.0,INDIVIDUAL,,,,0.0,0.0,20123.0,,,,,,,,,,,,8100.0,,,
21431139,23753997,12950.0,12950.0,12950.0, 36 months,13.98,442.48,C,C3,Operations Manager,7 years,OWN,42000.0,Not Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=21431139,,debt_consolidation,Debt consolidation,333xx,FL,18.11,0.0,Oct-2004,0.0,,,6.0,0.0,15677.0,77.2,6.0,f,7147.44,7147.44,7964.64,7964.64,5802.56,2162.08,0.0,0.0,0.0,Jan-2016,442.48,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,22053.0,,,,,,,,,,,,20300.0,,,
2485756,2977998,6000.0,6000.0,5950.0, 36 months,16.29,211.81,C,C4,Eagle Bevarage,2 years,MORTGAGE,45000.0,Source Verified,Jan-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2485756,,debt_consolidation,debt consolidation,594xx,MT,16.0,0.0,Nov-2006,1.0,,,11.0,0.0,7792.0,64.9,15.0,f,0.0,0.0,7303.88162819,7243.03,6000.0,1303.88,0.0,0.0,0.0,Oct-2014,3070.54,,Apr-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,132601.0,,,,,,,,,,,,12000.0,,,
7379823,9041768,4200.0,4200.0,4200.0, 36 months,19.52,155.07,D,D4,Intermountain Health Care,< 1 year,RENT,21120.0,Not Verified,Sep-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7379823,,credit_card,Financial Freedom,840xx,UT,25.91,0.0,Feb-1995,1.0,45.0,,14.0,0.0,10255.0,59.8,18.0,f,0.0,0.0,619.88,619.88,355.33,264.55,0.0,0.0,0.0,Jan-2014,155.07,,Jan-2016,0.0,80.0,1.0,INDIVIDUAL,,,,0.0,95.0,10255.0,,,,,,,,,,,,17142.0,,,
728332,924006,12000.0,12000.0,12000.0, 60 months,15.65,289.59,D,D4,,< 1 year,MORTGAGE,100000.0,Verified,Apr-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=728332,  Borrower added on 04/13/11 > The loan is for a remodel of my home.  The loan will be the buffer fund in case costs exceed what I have budgeted.<br/>,other,Home Remodel,900xx,CA,6.43,0.0,Apr-1995,2.0,28.0,,9.0,0.0,6337.0,49.5,23.0,f,0.0,0.0,16499.8900714,16499.89,12000.0,4499.89,0.0,0.0,0.0,Jul-2014,5813.11,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
7094624,8756778,7950.0,7950.0,7950.0, 36 months,13.68,270.48,C,C1,Union Concrete,3 years,MORTGAGE,29000.0,Not Verified,Sep-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7094624,  Borrower added on 09/04/13 > credit card refinancing 2013<br>,credit_card,Credit card refinancing,249xx,WV,12.41,0.0,Feb-1995,1.0,,,6.0,0.0,6548.0,66.1,8.0,f,0.0,0.0,8830.18613096,8830.19,7950.0,880.19,0.0,0.0,0.0,Aug-2014,6125.49,,Aug-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,46677.0,,,,,,,,,,,,9900.0,,,
6634694,8216844,21000.0,21000.0,21000.0, 60 months,12.35,470.86,B,B4,The Laboratory Charter School,9 years,MORTGAGE,176400.0,Verified,Aug-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6634694,,home_improvement,Home Improvement,191xx,PA,28.78,0.0,Jul-1999,0.0,42.0,,37.0,0.0,63621.0,77.1,51.0,w,0.0,0.0,6402.25,6402.25,2112.82,1654.06,0.0,2635.37,26.3537,Apr-2014,470.86,,Sep-2014,0.0,42.0,1.0,INDIVIDUAL,,,,0.0,0.0,576799.0,,,,,,,,,,,,82467.0,,,
19126091,21328819,9600.0,9600.0,9600.0, 36 months,12.99,323.42,C,C1,Design Director,1 year,MORTGAGE,140000.0,Not Verified,Jun-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19126091,,debt_consolidation,Debt consolidation,981xx,WA,13.31,0.0,Nov-1990,1.0,28.0,,8.0,0.0,2086.0,15.3,17.0,f,0.0,0.0,11000.26,11000.26,9600.0,1400.26,0.0,0.0,0.0,Oct-2015,6148.96,,Nov-2015,0.0,41.0,1.0,INDIVIDUAL,,,,0.0,0.0,299463.0,,,,,,,,,,,,13600.0,,,
67635904,72489635,12000.0,12000.0,12000.0, 60 months,12.59,270.53,C,C2,Field Engineer,10+ years,MORTGAGE,62000.0,Not Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67635904,,debt_consolidation,Debt consolidation,334xx,FL,3.06,0.0,Dec-1994,0.0,,,8.0,0.0,8542.0,35.4,11.0,w,11855.37,11855.37,207.58,207.58,144.63,62.95,0.0,0.0,0.0,Jan-2016,215.97,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,100.0,8542.0,1.0,0.0,0.0,0.0,38.0,0.0,,4.0,5.0,2775.0,35.4,24100.0,0.0,0.0,1.0
37257945,40030762,25000.0,25000.0,25000.0, 60 months,16.49,614.48,D,D3,Parole Officer,2 years,RENT,60000.0,Verified,Dec-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37257945,,debt_consolidation,Debt consolidation,995xx,AK,38.66,0.0,Aug-2001,1.0,,,17.0,0.0,16058.0,49.9,54.0,w,21172.25,21172.25,7965.34,7965.34,3827.75,4137.59,0.0,0.0,0.0,Jan-2016,614.48,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,331.0,174548.0,,,,,,,,,,,,32200.0,,,
62345574,66542295,25000.0,25000.0,25000.0, 36 months,7.26,774.91,A,A4,Sr. Engineer,6 years,MORTGAGE,93000.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62345574,,debt_consolidation,Debt consolidation,296xx,SC,29.73,0.0,Oct-1993,0.0,,,19.0,0.0,32408.0,70.3,31.0,w,23117.68,23117.68,2304.56,2304.56,1882.32,422.24,0.0,0.0,0.0,Jan-2016,774.91,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,202732.0,,,,,,,,,,,,46100.0,,,
28342725,30865857,10475.0,10475.0,10475.0, 36 months,17.57,376.45,D,D4,Nurse,10+ years,MORTGAGE,40000.0,Not Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28342725,,debt_consolidation,Debt consolidation,241xx,VA,37.59,0.0,Jun-1998,1.0,,,12.0,0.0,17673.0,71.6,22.0,f,6763.12,6763.12,5646.75,5646.75,3711.88,1934.87,0.0,0.0,0.0,Jan-2016,376.45,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,122399.0,,,,,,,,,,,,24700.0,,,
65483113,70069857,18000.0,18000.0,18000.0, 36 months,9.17,573.83,B,B2,General Manager,8 years,MORTGAGE,83000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65483113,,debt_consolidation,Debt consolidation,349xx,FL,25.73,0.0,Feb-2001,0.0,,,8.0,0.0,20395.0,86.4,22.0,w,17563.72,17563.72,564.66,564.66,436.28,128.38,0.0,0.0,0.0,Jan-2016,573.83,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,62057.0,,,,,,,,,,,,23600.0,,,
12965556,14997757,35000.0,35000.0,35000.0, 36 months,12.49,1170.71,B,B4,,< 1 year,MORTGAGE,100000.0,Verified,Apr-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12965556,,debt_consolidation,Debt consolidation,722xx,AR,19.88,0.0,Nov-1993,1.0,,,12.0,0.0,42430.0,36.5,40.0,w,0.0,0.0,36508.83,36508.83,34999.99,1508.84,0.0,0.0,0.0,Nov-2014,484.57,,Oct-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,419986.0,,,,,,,,,,,,114100.0,,,
20429133,22701843,5000.0,5000.0,5000.0, 36 months,11.67,165.29,B,B4,prechecker,10+ years,RENT,32000.0,Source Verified,Aug-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20429133,,credit_card,Credit card refinancing,667xx,KS,24.23,0.0,Nov-1992,0.0,,80.0,12.0,1.0,8526.0,29.4,28.0,f,2854.63,2854.63,2809.93,2809.93,2145.37,664.56,0.0,0.0,0.0,Jan-2016,165.29,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,310.0,32137.0,,,,,,,,,,,,29000.0,,,
